SALARY,STOCKOPT,GVKEY,YEAR,BECAMECEO,LEFTOFC,TITLE,EXEC_LNAME,EXEC_FNAME,GENDER,TICKER,CONAME,PRICEC,STATE
1500.0,,7647,2002,1/4/2001,31/12/2009,Chairman of Merrill Lynch & Co,Lewis,Kenneth,MALE,BAC,BANK OF AMERICA CORP,69.57,NC
1500.0,,7647,2003,1/4/2001,31/12/2009,Chairman of Merrill Lynch & Co,Lewis,Kenneth,MALE,BAC,BANK OF AMERICA CORP,80.43,NC
1500.0,,7647,2004,1/4/2001,31/12/2009,Chairman of Merrill Lynch & Co,Lewis,Kenneth,MALE,BAC,BANK OF AMERICA CORP,46.99,NC
580.929,,7647,2004,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,46.99,NC
1500.0,,7647,2005,1/4/2001,31/12/2009,Chairman of Merrill Lynch & Co,Lewis,Kenneth,MALE,BAC,BANK OF AMERICA CORP,46.15,NC
691.667,,7647,2005,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,46.15,NC
1500.0,,7647,2006,1/4/2001,31/12/2009,Chairman of Merrill Lynch & Co,Lewis,Kenneth,MALE,BAC,BANK OF AMERICA CORP,53.39,NC
700.0,,7647,2006,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,53.39,NC
1500.0,-8.481,7647,2007,1/4/2001,31/12/2009,Chairman of Merrill Lynch & Co,Lewis,Kenneth,MALE,BAC,BANK OF AMERICA CORP,41.26,NC
718.859,86.666,7647,2007,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,41.26,NC
1500.0,-58.312,7647,2008,1/4/2001,31/12/2009,Chairman of Merrill Lynch & Co,Lewis,Kenneth,MALE,BAC,BANK OF AMERICA CORP,14.08,NC
800.0,-91.761,7647,2008,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,14.08,NC
0.0,-57.296,7647,2009,1/4/2001,31/12/2009,Chairman of Merrill Lynch & Co,Lewis,Kenneth,MALE,BAC,BANK OF AMERICA CORP,15.06,NC
800.0,381.33,7647,2009,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,15.06,NC
950.0,-70.205,7647,2010,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,13.34,NC
950.0,316.85,7647,2011,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,5.56,NC
950.0,2.895,7647,2012,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,11.61,NC
1454.167,57.9,7647,2013,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,15.57,NC
1500.0,16.767,7647,2014,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,17.89,NC
1500.0,-9.901,7647,2015,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,16.83,NC
1500.0,15.313,7647,2016,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,22.1,NC
1500.0,36.635,7647,2017,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,29.52,NC
1500.0,4.475,7647,2018,1/1/2010,,"Chairman, CEO & President",Moynihan,Brian,MALE,BAC,BANK OF AMERICA CORP,24.64,NC
850.0,,7750,1993,1/6/1993,26/05/2003,CEO,Barbakow,Jeffrey,MALE,THC,TENET HEALTHCARE CORP,14.0,TX
900.0,,7750,1994,1/6/1993,26/05/2003,CEO,Barbakow,Jeffrey,MALE,THC,TENET HEALTHCARE CORP,14.125,TX
945.0,,7750,1995,1/6/1993,26/05/2003,CEO,Barbakow,Jeffrey,MALE,THC,TENET HEALTHCARE CORP,20.625,TX
222.115,,7750,1995,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,20.625,TX
992.25,,7750,1996,1/6/1993,26/05/2003,CEO,Barbakow,Jeffrey,MALE,THC,TENET HEALTHCARE CORP,21.875,TX
426.667,,7750,1996,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,21.875,TX
1091.475,,7750,1997,1/6/1993,26/05/2003,CEO,Barbakow,Jeffrey,MALE,THC,TENET HEALTHCARE CORP,33.125,TX
460.0,,7750,1997,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,33.125,TX
1091.475,,7750,1998,1/6/1993,26/05/2003,CEO,Barbakow,Jeffrey,MALE,THC,TENET HEALTHCARE CORP,26.25,TX
493.75,,7750,1998,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,26.25,TX
1124.0,,7750,1999,1/6/1993,26/05/2003,CEO,Barbakow,Jeffrey,MALE,THC,TENET HEALTHCARE CORP,23.5,TX
598.044,,7750,1999,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,23.5,TX
1158.0,,7750,2000,1/6/1993,26/05/2003,CEO,Barbakow,Jeffrey,MALE,THC,TENET HEALTHCARE CORP,44.4375,TX
1204.275,,7750,2001,1/6/1993,26/05/2003,CEO,Barbakow,Jeffrey,MALE,THC,TENET HEALTHCARE CORP,58.72,TX
727.592,,7750,2002,1/6/1993,26/05/2003,CEO,Barbakow,Jeffrey,MALE,THC,TENET HEALTHCARE CORP,16.4,TX
332.5,,7750,2002,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,16.4,TX
585.231,,7750,2003,1/6/1993,26/05/2003,CEO,Barbakow,Jeffrey,MALE,THC,TENET HEALTHCARE CORP,16.05,TX
848.539,,7750,2003,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,16.05,TX
1090.384,,7750,2004,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,10.98,TX
1065.346,,7750,2005,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,7.66,TX
1081.0,,7750,2006,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,6.97,TX
1081.0,-3.57,7750,2007,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,5.08,TX
1081.0,12.728,7750,2008,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,1.15,TX
1081.0,-3.978,7750,2009,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,5.39,TX
1081.0,14.412,7750,2010,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,6.69,TX
1081.0,-12.273,7750,2011,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,5.13,TX
1103.447,4.656,7750,2012,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,32.47,TX
1207.983,102.254,7750,2013,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,42.12,TX
1275.0,-42.435,7750,2014,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,50.67,TX
1316.346,17.326,7750,2015,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,30.3,TX
1275.0,-19.332,7750,2016,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,14.84,TX
1059.231,56.226,7750,2017,27/05/2003,23/10/2017,"Chairman, Chief Executive Officer and President",Fetter,Trevor,MALE,THC,TENET HEALTHCARE CORP,15.16,TX
914.615,,7750,2017,1/10/2017,1/9/2021,Executive Chairman,Rittenmeyer,Ronald,MALE,THC,TENET HEALTHCARE CORP,15.16,TX
1513.846,310.321,7750,2018,1/10/2017,1/9/2021,Executive Chairman,Rittenmeyer,Ronald,MALE,THC,TENET HEALTHCARE CORP,17.14,TX
531.25,,7875,1992,1/11/2000,6/1/2001,chairman & CEO,Sovey,William,MALE,NWL,NEWELL BRANDS INC,40.75,GA
550.0,,7875,1993,1/11/2000,6/1/2001,chairman & CEO,Sovey,William,MALE,NWL,NEWELL BRANDS INC,40.375,GA
600.0,,7875,1994,1/11/2000,6/1/2001,chairman & CEO,Sovey,William,MALE,NWL,NEWELL BRANDS INC,21.0,GA
650.0,,7875,1995,1/11/2000,6/1/2001,chairman & CEO,Sovey,William,MALE,NWL,NEWELL BRANDS INC,25.875,GA
700.0,,7875,1996,1/11/2000,6/1/2001,chairman & CEO,Sovey,William,MALE,NWL,NEWELL BRANDS INC,31.5,GA
750.0,,7875,1997,1/11/2000,6/1/2001,chairman & CEO,Sovey,William,MALE,NWL,NEWELL BRANDS INC,42.5,GA
800.0,,7875,1998,1/1/1998,31/10/2000,vice chairman & CEO,McDonough,John,MALE,NWL,NEWELL BRANDS INC,41.25,GA
875.0,,7875,1999,1/1/1998,31/10/2000,vice chairman & CEO,McDonough,John,MALE,NWL,NEWELL BRANDS INC,29.0,GA
200.0,,7875,2000,1/11/2000,6/1/2001,chairman & CEO,Sovey,William,MALE,NWL,NEWELL BRANDS INC,22.75,GA
770.833,,7875,2000,1/1/1998,31/10/2000,vice chairman & CEO,McDonough,John,MALE,NWL,NEWELL BRANDS INC,22.75,GA
200.0,,7875,2001,1/11/2000,6/1/2001,chairman & CEO,Sovey,William,MALE,NWL,NEWELL BRANDS INC,27.57,GA
981.447,,7875,2001,8/1/2001,16/10/2005,president & CEO,"Galli, Jr.",Joseph,MALE,NWL,NEWELL BRANDS INC,27.57,GA
1000.038,,7875,2002,8/1/2001,16/10/2005,president & CEO,"Galli, Jr.",Joseph,MALE,NWL,NEWELL BRANDS INC,30.33,GA
1166.673,,7875,2003,8/1/2001,16/10/2005,president & CEO,"Galli, Jr.",Joseph,MALE,NWL,NEWELL BRANDS INC,22.77,GA
1200.0,,7875,2004,8/1/2001,16/10/2005,president & CEO,"Galli, Jr.",Joseph,MALE,NWL,NEWELL BRANDS INC,24.19,GA
954.615,,7875,2005,8/1/2001,16/10/2005,president & CEO,"Galli, Jr.",Joseph,MALE,NWL,NEWELL BRANDS INC,23.78,GA
208.333,,7875,2005,16/10/2005,18/07/2011,Director,Ketchum,Mark,MALE,NWL,NEWELL BRANDS INC,23.78,GA
1177.308,,7875,2006,16/10/2005,18/07/2011,Director,Ketchum,Mark,MALE,NWL,NEWELL BRANDS INC,28.95,GA
1200.0,11.939,7875,2007,16/10/2005,18/07/2011,Director,Ketchum,Mark,MALE,NWL,NEWELL BRANDS INC,25.88,GA
1291.667,-32.548,7875,2008,16/10/2005,18/07/2011,Director,Ketchum,Mark,MALE,NWL,NEWELL BRANDS INC,9.78,GA
1300.0,27.419,7875,2009,16/10/2005,18/07/2011,Director,Ketchum,Mark,MALE,NWL,NEWELL BRANDS INC,15.01,GA
1300.0,41.443,7875,2010,16/10/2005,18/07/2011,Director,Ketchum,Mark,MALE,NWL,NEWELL BRANDS INC,18.18,GA
650.0,-40.578,7875,2011,16/10/2005,18/07/2011,Director,Ketchum,Mark,MALE,NWL,NEWELL BRANDS INC,16.15,GA
550.0,,7875,2011,18/07/2011,28/06/2019,CEO & Director,Polk,Michael,MALE,NWL,NEWELL BRANDS INC,16.15,GA
1200.0,-49.096,7875,2012,18/07/2011,28/06/2019,CEO & Director,Polk,Michael,MALE,NWL,NEWELL BRANDS INC,22.27,GA
1200.0,12.974,7875,2013,18/07/2011,28/06/2019,CEO & Director,Polk,Michael,MALE,NWL,NEWELL BRANDS INC,32.41,GA
1200.0,13.803,7875,2014,18/07/2011,28/06/2019,CEO & Director,Polk,Michael,MALE,NWL,NEWELL BRANDS INC,38.09,GA
1200.0,16.481,7875,2015,18/07/2011,28/06/2019,CEO & Director,Polk,Michael,MALE,NWL,NEWELL BRANDS INC,44.08,GA
1312.5,50.721,7875,2016,18/07/2011,28/06/2019,CEO & Director,Polk,Michael,MALE,NWL,NEWELL BRANDS INC,44.65,GA
1350.0,-29.637,7875,2017,18/07/2011,28/06/2019,CEO & Director,Polk,Michael,MALE,NWL,NEWELL BRANDS INC,30.9,GA
1350.0,1.897,7875,2018,18/07/2011,28/06/2019,CEO & Director,Polk,Michael,MALE,NWL,NEWELL BRANDS INC,18.59,GA
66.667,,7875,2018,28/06/2019,2/10/2019,"CFO, Executive VP & President of Business Operations",Peterson,Christopher,MALE,NWL,NEWELL BRANDS INC,18.59,GA
472.5,,7881,1992,1/1/1986,1/11/1993,chmn. & CEO,Parker,Gordon,MALE,NEM,NEWMONT CORP,41.125,CO
0.827,,7881,1992,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,41.125,CO
440.583,,7881,1993,1/1/1986,1/11/1993,chmn. & CEO,Parker,Gordon,MALE,NEM,NEWMONT CORP,57.625,CO
80.0,,7881,1993,1/11/1993,31/12/2000,chairman & CEO,Cambre,Ronald,MALE,NEM,NEWMONT CORP,57.625,CO
215.0,,7881,1993,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,57.625,CO
514.0,,7881,1994,1/11/1993,31/12/2000,chairman & CEO,Cambre,Ronald,MALE,NEM,NEWMONT CORP,36.0,CO
223.0,,7881,1994,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,36.0,CO
513.0,,7881,1995,1/11/1993,31/12/2000,chairman & CEO,Cambre,Ronald,MALE,NEM,NEWMONT CORP,45.375,CO
245.5,,7881,1995,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,45.375,CO
567.0,,7881,1996,1/11/1993,31/12/2000,chairman & CEO,Cambre,Ronald,MALE,NEM,NEWMONT CORP,44.75,CO
277.083,,7881,1996,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,44.75,CO
628.333,,7881,1997,1/11/1993,31/12/2000,chairman & CEO,Cambre,Ronald,MALE,NEM,NEWMONT CORP,29.375,CO
301.666,,7881,1997,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,29.375,CO
662.0,,7881,1998,1/11/1993,31/12/2000,chairman & CEO,Cambre,Ronald,MALE,NEM,NEWMONT CORP,18.25,CO
311.55,,7881,1998,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,18.25,CO
727.5,,7881,1999,1/11/1993,31/12/2000,chairman & CEO,Cambre,Ronald,MALE,NEM,NEWMONT CORP,24.5,CO
372.45,,7881,1999,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,24.5,CO
807.0,,7881,2000,1/11/1993,31/12/2000,chairman & CEO,Cambre,Ronald,MALE,NEM,NEWMONT CORP,17.0625,CO
446.167,,7881,2000,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,17.0625,CO
608.0,,7881,2001,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,19.11,CO
660.75,,7881,2002,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,29.03,CO
728.0,,7881,2003,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,48.61,CO
787.5,,7881,2004,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,44.41,CO
900.0,,7881,2005,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,53.4,CO
112.072,,7881,2005,1/7/2007,1/3/2013,Chief Executive Officer and Executive Director,"OBrien, B.A., J.D.",Richard,MALE,NEM,NEWMONT CORP,53.4,CO
1000.0,,7881,2006,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,45.15,CO
512.083,,7881,2006,1/7/2007,1/3/2013,Chief Executive Officer and Executive Director,"OBrien, B.A., J.D.",Richard,MALE,NEM,NEWMONT CORP,45.15,CO
591.992,83.43,7881,2007,1/1/2001,1/7/2007,former chairman & CEO,"Murdy, B.Sc., C.P.A.",Wayne,MALE,NEM,NEWMONT CORP,48.83,CO
760.0,146.137,7881,2007,1/7/2007,1/3/2013,Chief Executive Officer and Executive Director,"OBrien, B.A., J.D.",Richard,MALE,NEM,NEWMONT CORP,48.83,CO
1000.0,111.097,7881,2008,1/7/2007,1/3/2013,Chief Executive Officer and Executive Director,"OBrien, B.A., J.D.",Richard,MALE,NEM,NEWMONT CORP,40.7,CO
1025.0,-33.43,7881,2009,1/7/2007,1/3/2013,Chief Executive Officer and Executive Director,"OBrien, B.A., J.D.",Richard,MALE,NEM,NEWMONT CORP,47.31,CO
1065.0,11.609,7881,2010,1/7/2007,1/3/2013,Chief Executive Officer and Executive Director,"OBrien, B.A., J.D.",Richard,MALE,NEM,NEWMONT CORP,61.43,CO
1150.0,11.49,7881,2011,1/7/2007,1/3/2013,Chief Executive Officer and Executive Director,"OBrien, B.A., J.D.",Richard,MALE,NEM,NEWMONT CORP,60.01,CO
1150.0,19.683,7881,2012,1/7/2007,1/3/2013,Chief Executive Officer and Executive Director,"OBrien, B.A., J.D.",Richard,MALE,NEM,NEWMONT CORP,46.44,CO
789.041,,7881,2012,1/3/2013,1/10/2019,"Chief Executive Officer, President and Director","Goldberg, B.S., M.B.",Gary,MALE,NEM,NEWMONT CORP,46.44,CO
259.066,-25.79,7881,2013,1/7/2007,1/3/2013,Chief Executive Officer and Executive Director,"OBrien, B.A., J.D.",Richard,MALE,NEM,NEWMONT CORP,23.03,CO
1055.151,66.084,7881,2013,1/3/2013,1/10/2019,"Chief Executive Officer, President and Director","Goldberg, B.S., M.B.",Gary,MALE,NEM,NEWMONT CORP,23.03,CO
1075.0,8.949,7881,2014,1/3/2013,1/10/2019,"Chief Executive Officer, President and Director","Goldberg, B.S., M.B.",Gary,MALE,NEM,NEWMONT CORP,18.9,CO
1135.783,42.541,7881,2015,1/3/2013,1/10/2019,"Chief Executive Officer, President and Director","Goldberg, B.S., M.B.",Gary,MALE,NEM,NEWMONT CORP,17.99,CO
1270.742,21.906,7881,2016,1/3/2013,1/10/2019,"Chief Executive Officer, President and Director","Goldberg, B.S., M.B.",Gary,MALE,NEM,NEWMONT CORP,34.07,CO
615.134,,7881,2016,1/10/2019,,"President, CEO & Director",Palmer,Thomas,MALE,NEM,NEWMONT CORP,34.07,CO
1300.0,-16.652,7881,2017,1/3/2013,1/10/2019,"Chief Executive Officer, President and Director","Goldberg, B.S., M.B.",Gary,MALE,NEM,NEWMONT CORP,37.52,CO
750.0,-11.878,7881,2017,1/10/2019,,"President, CEO & Director",Palmer,Thomas,MALE,NEM,NEWMONT CORP,37.52,CO
1300.0,-17.6,7881,2018,1/3/2013,1/10/2019,"Chief Executive Officer, President and Director","Goldberg, B.S., M.B.",Gary,MALE,NEM,NEWMONT CORP,34.65,CO
779.464,-14.56,7881,2018,1/10/2019,,"President, CEO & Director",Palmer,Thomas,MALE,NEM,NEWMONT CORP,34.65,CO
750.0,,7906,1992,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,83.0,OR
317.917,,7906,1992,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,83.0,OR
750.0,,7906,1993,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,46.25,OR
357.083,,7906,1993,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,46.25,OR
864.583,,7906,1994,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,74.625,OR
442.5,,7906,1994,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,74.625,OR
939.167,,7906,1995,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,69.625,OR
495.833,,7906,1995,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,69.625,OR
1032.5,,7906,1996,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,60.0,OR
541.667,,7906,1996,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,60.0,OR
1104.167,,7906,1997,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,39.062,OR
591.667,,7906,1997,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,39.062,OR
1115.0,,7906,1998,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,40.5625,OR
600.0,,7906,1998,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,40.5625,OR
1205.3,,7906,1999,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,49.5625,OR
658.333,,7906,1999,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,49.5625,OR
1300.0,,7906,2000,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,55.8125,OR
772.756,,7906,2000,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,55.8125,OR
1350.321,,7906,2001,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,56.24,OR
897.436,,7906,2001,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,56.24,OR
1350.0,,7906,2002,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,44.47,OR
942.308,,7906,2002,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,44.47,OR
1392.307,,7906,2003,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,68.46,OR
992.308,,7906,2003,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,68.46,OR
1270.769,,7906,2004,1/1/1969,28/12/2004,"chairman, president & CEO",Knight,Philip,MALE,NKE,NIKE INC  -CL B,90.69,OR
1042.308,,7906,2004,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,90.69,OR
467.308,,7906,2004,28/12/2004,20/01/2006,president & CEO,Perez,William,MALE,NKE,NIKE INC  -CL B,90.69,OR
1144.231,,7906,2005,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,86.79,OR
1042.385,,7906,2005,28/12/2004,20/01/2006,president & CEO,Perez,William,MALE,NKE,NIKE INC  -CL B,86.79,OR
1250.0,,7906,2006,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,99.03,OR
1376.923,113.331,7906,2007,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,64.24,OR
1463.462,-6.658,7906,2008,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,51.0,OR
1475.0,84.425,7906,2009,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,66.07,OR
1535.557,-15.917,7906,2010,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,85.42,OR
1550.0,219.225,7906,2011,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,96.37,OR
1609.615,-56.193,7906,2012,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,51.6,OR
1550.0,-4.844,7906,2013,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,78.64,OR
1550.0,14.589,7906,2014,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,96.15,OR
1550.0,183.092,7906,2015,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,62.5,OR
1550.0,-70.91,7906,2016,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,50.83,OR
1550.0,-31.65,7906,2017,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,62.55,OR
1676.923,47.537,7906,2018,1/1/2006,12/1/2020,Executive Chairman,Parker,Mark,MALE,NKE,NIKE INC  -CL B,74.14,OR
300.0,,7912,1992,1/8/1986,2/10/2000,president & CEO,Kelley,Robert,MALE,NBL,NOBLE ENERGY INC,17.625,TX
315.0,,7912,1993,1/8/1986,2/10/2000,president & CEO,Kelley,Robert,MALE,NBL,NOBLE ENERGY INC,26.5,TX
360.0,,7912,1994,1/8/1986,2/10/2000,president & CEO,Kelley,Robert,MALE,NBL,NOBLE ENERGY INC,24.75,TX
425.0,,7912,1995,1/8/1986,2/10/2000,president & CEO,Kelley,Robert,MALE,NBL,NOBLE ENERGY INC,29.875,TX
487.5,,7912,1996,1/8/1986,2/10/2000,president & CEO,Kelley,Robert,MALE,NBL,NOBLE ENERGY INC,47.875,TX
550.0,,7912,1997,1/8/1986,2/10/2000,president & CEO,Kelley,Robert,MALE,NBL,NOBLE ENERGY INC,35.25,TX
592.5,,7912,1998,1/8/1986,2/10/2000,president & CEO,Kelley,Robert,MALE,NBL,NOBLE ENERGY INC,24.625,TX
610.0,,7912,1999,1/8/1986,2/10/2000,president & CEO,Kelley,Robert,MALE,NBL,NOBLE ENERGY INC,21.4375,TX
