CO_PER_ROL,SALARY,STOCKOPT,GVKEY,YEAR,BECAMECEO,LEFTOFC,TITLE,EXEC_LNAME,EXEC_FNAME,GENDER,TICKER,CONAME,PRICEC,STATE,DATE,MLVALT,Name,Sector,Sector_Code,STATEID,BECAMECEOYE,LEFTOFCYE,SIMPLE_RETURN,SALCH,STOCH,SALARY_THOU,STOCKOPT_MIL,RETURNS,SAL_CH_PER,STO_CH_PER
13072,1680,24844.555,7171,2014,4/1/2001,3/31/2019,"Chairman, CEO & President",Hammergren,John,MALE,MCK,MCKESSON CORP,207.58,TX,31/03/2015,52478.4,McKesson Corp.,Health Care,6,34,2001,2019,0.286121437,0,-0.04148657,16.8,24.844555,-4.986029483,0,-4.148657004
13072,1680,23649.638,7171,2015,4/1/2001,3/31/2019,"Chairman, CEO & President",Hammergren,John,MALE,MCK,MCKESSON CORP,197.23,TX,31/03/2016,35381.25,McKesson Corp.,Health Care,6,34,2001,2019,-0.049860295,0,-0.04809573,16.8,23.649638,-28.78872382,0,-4.809572963
13072,1680,20096.599,7171,2016,4/1/2001,3/31/2019,"Chairman, CEO & President",Hammergren,John,MALE,MCK,MCKESSON CORP,140.45,TX,31/03/2017,31282.86,McKesson Corp.,Health Care,6,34,2001,2019,-0.287887238,0,-0.150236507,16.8,20.096599,11.03595586,0,-15.02365068
13072,1680,18143.017,7171,2017,4/1/2001,3/31/2019,"Chairman, CEO & President",Hammergren,John,MALE,MCK,MCKESSON CORP,155.95,TX,31/03/2018,28455.74,McKesson Corp.,Health Care,6,34,2001,2019,0.110359559,0,-0.097209583,16.8,18.143017,-29.16319333,0,-9.720958258
13072,1680,17400.207,7171,2018,4/1/2001,3/31/2019,"Chairman, CEO & President",Hammergren,John,MALE,MCK,MCKESSON CORP,110.47,TX,31/03/2019,22241.4,McKesson Corp.,Health Care,6,34,2001,2019,-0.291631933,0,-0.040941923,16.8,17.400207,,0,-4.094192272
13119,371.635,,2710,1994,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,38,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,,,,3.71635,,-14.14473684,,
13119,592.942,,2710,1995,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,32.625,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,-0.141447368,0.59549558,,5.92942,,-12.64367816,59.54955803,
13119,439.112,,2710,1996,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,28.5,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,-0.126436782,-0.259435156,,4.39112,,94.29824561,-25.94351555,
13119,469.48,,2710,1997,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,55.375,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,0.942982456,0.069157755,,4.6948,,4.401805869,6.915775474,
13119,487.537,,2710,1998,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,57.8125,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,0.044018059,0.038461702,,4.87537,,-11.78378378,3.846170231,
13119,545.782,,2710,1999,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,51,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,-0.117837838,0.119467856,,5.45782,,15.19607843,11.94678558,
13119,606.05,,2710,2000,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,58.75,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,0.151960784,0.110425042,,6.0605,,-27.06382979,11.04250415,
13119,630.3,,2710,2001,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,42.85,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,-0.270638298,0.0400132,,6.303,,-44.66744457,4.001320023,
13119,850,,2710,2002,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,23.71,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,-0.446674446,0.348564176,,8.5,,38.88654576,34.85641758,
13119,875.5,,2710,2003,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,32.93,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,0.388865458,0.03,,8.755,,41.2389918,3,
13119,950,,2710,2004,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,46.51,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,0.412389918,0.085094232,,9.5,,-43.60352612,8.509423187,
13119,1000,,2710,2005,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,26.23,NY,,,Constellation Brands,Consumer Staples,3,26,1993,2007,-0.436035261,0.052631579,,10,,10.63667556,5.263157895,
13119,1040,4127.368,2710,2006,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,29.02,NY,28/02/2007,5509.7885,Constellation Brands,Consumer Staples,3,26,1993,2007,0.106366756,0.04,,10.4,4.127368,-18.53893866,4,
13119,1080.32,7260.342,2710,2007,10/1/1993,7/26/2007,Executive Vice Chairman of the Board,"Sands, Ph.D.",Richard,MALE,STZ,CONSTELLATION BRANDS,23.64,NY,29/02/2008,4150.1404,Constellation Brands,Consumer Staples,3,26,1993,2007,-0.185389387,0.038769231,0.759073095,10.8032,7.260342,-33.29103215,3.876923077,75.90730945
13122,1080.289,6361.076,2710,2008,7/1/2007,2/1/2019,Executive Chairman,"Sands, II",Robert,MALE,STZ,CONSTELLATION BRANDS,15.77,NY,28/02/2009,2862.4409,Constellation Brands,Consumer Staples,3,26,2007,2019,-0.332910321,,,10.80289,6.361076,1.014584654,,
13122,1102.298,6781.964,2710,2009,7/1/2007,2/1/2019,Executive Chairman,"Sands, II",Robert,MALE,STZ,CONSTELLATION BRANDS,15.93,NY,28/02/2010,3335.6383,Constellation Brands,Consumer Staples,3,26,2007,2019,0.010145847,0.020373252,0.066166164,11.02298,6.781964,39.04582549,2.037325197,6.616616434
13122,1129.647,8470.016,2710,2010,7/1/2007,2/1/2019,Executive Chairman,"Sands, II",Robert,MALE,STZ,CONSTELLATION BRANDS,22.15,NY,28/02/2011,4287.2904,Constellation Brands,Consumer Staples,3,26,2007,2019,0.390458255,0.024810895,0.24890312,11.29647,8.470016,-6.681715576,2.481089506,24.89031201
13122,1202.465,7706.881,2710,2011,7/1/2007,2/1/2019,Executive Chairman,"Sands, II",Robert,MALE,STZ,CONSTELLATION BRANDS,20.67,NY,29/02/2012,4244.2893,Constellation Brands,Consumer Staples,3,26,2007,2019,-0.066817156,0.064460845,-0.090098413,12.02465,7.706881,71.21432027,6.446084485,-9.009841304
13122,1187.616,8014.309,2710,2012,7/1/2007,2/1/2019,Executive Chairman,"Sands, II",Robert,MALE,STZ,CONSTELLATION BRANDS,35.39,NY,28/02/2013,8178.2962,Constellation Brands,Consumer Staples,3,26,2007,2019,0.712143203,-0.0123488,0.039890067,11.87616,8.014309,98.86973721,-1.234880017,3.989006707
13122,1215.079,10410.261,2710,2013,7/1/2007,2/1/2019,Executive Chairman,"Sands, II",Robert,MALE,STZ,CONSTELLATION BRANDS,70.38,NY,28/02/2014,15528.1698,Constellation Brands,Consumer Staples,3,26,2007,2019,0.988697372,0.023124478,0.298959274,12.15079,10.410261,39.48564933,2.312447795,29.8959274
13122,1247.454,8567.757,2710,2014,7/1/2007,2/1/2019,Executive Chairman,"Sands, II",Robert,MALE,STZ,CONSTELLATION BRANDS,98.17,NY,28/02/2015,22338.3214,Constellation Brands,Consumer Staples,3,26,2007,2019,0.394856493,0.026644358,-0.176989222,12.47454,8.567757,45.09524295,2.66443581,-17.69892225
13122,1278.647,9315.227,2710,2015,7/1/2007,2/1/2019,Executive Chairman,"Sands, II",Robert,MALE,STZ,CONSTELLATION BRANDS,142.44,NY,29/02/2016,28241.6642,Constellation Brands,Consumer Staples,3,26,2007,2019,0.450952429,0.025005331,0.087242204,12.78647,9.315227,7.631283347,2.500533086,8.724220353
13122,1310.383,9563.166,2710,2016,7/1/2007,2/1/2019,Executive Chairman,"Sands, II",Robert,MALE,STZ,CONSTELLATION BRANDS,153.31,NY,28/02/2017,30884.3144,Constellation Brands,Consumer Staples,3,26,2007,2019,0.076312833,0.024819986,0.026616528,13.10383,9.563166,49.09007893,2.48199855,2.661652797
13122,1348.239,10843.537,2710,2017,7/1/2007,2/1/2019,Executive Chairman,"Sands, II",Robert,MALE,STZ,CONSTELLATION BRANDS,228.57,NY,28/02/2018,41305.4562,Constellation Brands,Consumer Staples,3,26,2007,2019,0.490900789,0.028889264,0.133885682,13.48239,10.843537,-29.64081026,2.888926367,13.38856818
13122,1388.715,10312.778,2710,2018,7/1/2007,2/1/2019,Executive Chairman,"Sands, II",Robert,MALE,STZ,CONSTELLATION BRANDS,160.82,NY,28/02/2019,32211.5627,Constellation Brands,Consumer Staples,3,26,2007,2019,-0.296408103,0.030021383,-0.048947036,13.88715,10.312778,,3.002138345,-4.894703638
13148,625,,61552,1995,3/1/1991,5/1/1998,chmn.,Mann,Marvin,MALE,LXK,LEXMARK INTL INC  -CL A,18.25,KY,,,Lexmark Int'l Inc,Information Technology,8,15,1991,1998,,,,6.25,,51.36986301,,
13148,625,,61552,1996,3/1/1991,5/1/1998,chmn.,Mann,Marvin,MALE,LXK,LEXMARK INTL INC  -CL A,27.625,KY,,,Lexmark Int'l Inc,Information Technology,8,15,1991,1998,0.51369863,0,,6.25,,37.55656109,0,
13148,707.055,,61552,1997,3/1/1991,5/1/1998,chmn.,Mann,Marvin,MALE,LXK,LEXMARK INTL INC  -CL A,38,KY,,,Lexmark Int'l Inc,Information Technology,8,15,1991,1998,0.375565611,0.131288,,7.07055,,164.4736842,13.1288,
13149,523.288,,61552,1998,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,100.5,KY,,,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,1.644736842,,,5.23288,,-9.950248756,,
13149,618.493,,61552,1999,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,90.5,KY,,,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,-0.099502488,0.181936142,,6.18493,,-51.0359116,18.19361422,
13149,704.671,,61552,2000,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,44.3125,KY,,,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,-0.510359116,0.139335449,,7.04671,,33.14527504,13.93354492,
13149,786.959,,61552,2001,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,59,KY,,,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,0.33145275,0.116775062,,7.86959,,2.542372881,11.67750624,
13149,846.438,,61552,2002,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,60.5,KY,,,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,0.025423729,0.075580812,,8.46438,,29.98347107,7.558081171,
13149,875,,61552,2003,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,78.64,KY,,,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,0.299834711,0.033743759,,8.75,,8.087487284,3.374375914,
13149,943.75,,61552,2004,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,85,KY,,,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,0.080874873,0.078571429,,9.4375,,-47.25882353,7.857142857,
13149,991.346,,61552,2005,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,44.83,KY,,,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,-0.472588235,0.050432848,,9.91346,,63.2835155,5.043284768,
13149,1000,8189.286,61552,2006,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,73.2,KY,31/12/2006,7100.4,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,0.632835155,0.008729545,,10,8.189286,-52.37704918,0.872954549,
13149,1003.846,5182.201,61552,2007,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,34.86,KY,31/12/2007,3301.242,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,-0.523770492,0.003846,-0.367197458,10.03846,5.182201,-22.83419392,0.3846,-36.71974578
13149,1007.692,3406.554,61552,2008,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,26.9,KY,31/12/2008,2090.13,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,-0.228341939,0.003831265,-0.342643406,10.07692,3.406554,-3.420074349,0.383126495,-34.26434058
13149,1003.846,2449.277,61552,2009,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,25.98,KY,31/12/2009,2029.038,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,-0.034200743,-0.003816642,-0.28101037,10.03846,2.449277,34.02617398,-0.381664239,-28.101037
13149,1003.846,9647.724,61552,2010,5/1/1998,10/26/2010,Executive Chairman and Chairman of Executive Committee,Curlander,Paul,MALE,LXK,LEXMARK INTL INC  -CL A,34.82,KY,31/12/2010,2736.852,Lexmark Int'l Inc,Information Technology,8,15,1998,2010,0.34026174,0,2.93900894,10.03846,9.647724,-28.39506173,0,293.900894
13217,427.269,,2269,1996,6/19/1996,12/31/2000,chairman & CEO,Salizzoni,Frank,MALE,HRB,BLOCK H & R INC,29,MO,,,Block H&R,Consumer,1,21,1996,2000,-0.283950617,,,4.27269,,54.52413793,,
13217,565.833,,2269,1997,6/19/1996,12/31/2000,chairman & CEO,Salizzoni,Frank,MALE,HRB,BLOCK H & R INC,44.812,MO,,,Block H&R,Consumer,1,21,1996,2000,0.545241379,0.324301552,,5.65833,,0.419530483,32.43015524,
13217,566.667,,2269,1998,6/19/1996,12/31/2000,chairman & CEO,Salizzoni,Frank,MALE,HRB,BLOCK H & R INC,45,MO,,,Block H&R,Consumer,1,21,1996,2000,0.004195305,0.001473933,,5.66667,,-2.777777778,0.147393312,
13217,645.833,,2269,1999,6/19/1996,12/31/2000,chairman & CEO,Salizzoni,Frank,MALE,HRB,BLOCK H & R INC,43.75,MO,,,Block H&R,Consumer,1,21,1996,2000,-0.027777778,0.139704624,,6.45833,,-5.428571429,13.97046237,
13217,506.667,,2269,2000,6/19/1996,12/31/2000,chairman & CEO,Salizzoni,Frank,MALE,HRB,BLOCK H & R INC,41.375,MO,,,Block H&R,Consumer,1,21,1996,2000,-0.054285714,-0.21548295,,5.06667,,,-21.54829499,
13276,450,,28742,1995,1/1/1995,2/3/2003,chairman & CEO,Fiedler,John,MALE,BWA,BORGWARNER INC,32,MI,,,BorgWarner,Consumer,1,19,1995,2003,,,,4.5,,20.3125,,
13276,450,,28742,1996,1/1/1995,2/3/2003,chairman & CEO,Fiedler,John,MALE,BWA,BORGWARNER INC,38.5,MI,,,BorgWarner,Consumer,1,19,1995,2003,0.203125,0,,4.5,,35.06493506,0,
13276,472.5,,28742,1997,1/1/1995,2/3/2003,chairman & CEO,Fiedler,John,MALE,BWA,BORGWARNER INC,52,MI,,,BorgWarner,Consumer,1,19,1995,2003,0.350649351,0.05,,4.725,,7.331730769,5,
13276,500,,28742,1998,1/1/1995,2/3/2003,chairman & CEO,Fiedler,John,MALE,BWA,BORGWARNER INC,55.8125,MI,,,BorgWarner,Consumer,1,19,1995,2003,0.073317308,0.058201058,,5,,-27.4356103,5.82010582,
13276,530,,28742,1999,1/1/1995,2/3/2003,chairman & CEO,Fiedler,John,MALE,BWA,BORGWARNER INC,40.5,MI,,,BorgWarner,Consumer,1,19,1995,2003,-0.274356103,0.06,,5.3,,-1.234567901,6,
13276,553,,28742,2000,1/1/1995,2/3/2003,chairman & CEO,Fiedler,John,MALE,BWA,BORGWARNER INC,40,MI,,,BorgWarner,Consumer,1,19,1995,2003,-0.012345679,0.043396226,,5.53,,30.625,4.339622642,
13276,553,,28742,2001,1/1/1995,2/3/2003,chairman & CEO,Fiedler,John,MALE,BWA,BORGWARNER INC,52.25,MI,,,BorgWarner,Consumer,1,19,1995,2003,0.30625,0,,5.53,,-3.502392344,0,
13276,564.05,,28742,2002,1/1/1995,2/3/2003,chairman & CEO,Fiedler,John,MALE,BWA,BORGWARNER INC,50.42,MI,,,BorgWarner,Consumer,1,19,1995,2003,-0.035023923,0.019981917,,5.6405,,-33.41708543,1.998191682,
13292,915.227,,3362,1997,9/1/1997,10/1/2005,chairman & CEO,Rohde,Bruce,MALE,CAG,CONAGRA BRANDS INC,33.125,IL,,,ConAgra Foods Inc.,Consumer Staples,3,13,1997,2005,-0.334170854,,,9.15227,,-4.905660377,,
13292,950.437,,3362,1998,9/1/1997,10/1/2005,chairman & CEO,Rohde,Bruce,MALE,CAG,CONAGRA BRANDS INC,31.5,IL,,,ConAgra Foods Inc.,Consumer Staples,3,13,1997,2005,-0.049056604,0.03847133,,9.50437,,-27.97619048,3.847133006,
13292,950.705,,3362,1999,9/1/1997,10/1/2005,chairman & CEO,Rohde,Bruce,MALE,CAG,CONAGRA BRANDS INC,22.6875,IL,,,ConAgra Foods Inc.,Consumer Staples,3,13,1997,2005,-0.279761905,0.000281976,,9.50705,,14.60055096,0.028197555,
13292,950.472,,3362,2000,9/1/1997,10/1/2005,chairman & CEO,Rohde,Bruce,MALE,CAG,CONAGRA BRANDS INC,26,IL,,,ConAgra Foods Inc.,Consumer Staples,3,13,1997,2005,0.14600551,-0.000245081,,9.50472,,-8.576923077,-0.024508128,
13292,950.267,,3362,2001,9/1/1997,10/1/2005,chairman & CEO,Rohde,Bruce,MALE,CAG,CONAGRA BRANDS INC,23.77,IL,,,ConAgra Foods Inc.,Consumer Staples,3,13,1997,2005,-0.085769231,-0.000215682,,9.50267,,5.216659655,-0.021568231,
13292,1166.346,,3362,2002,9/1/1997,10/1/2005,chairman & CEO,Rohde,Bruce,MALE,CAG,CONAGRA BRANDS INC,25.01,IL,,,ConAgra Foods Inc.,Consumer Staples,3,13,1997,2005,0.052166597,0.227387671,,11.66346,,5.517792883,22.7387671,
13292,1200,,3362,2003,9/1/1997,10/1/2005,chairman & CEO,Rohde,Bruce,MALE,CAG,CONAGRA BRANDS INC,26.39,IL,,,ConAgra Foods Inc.,Consumer Staples,3,13,1997,2005,0.055177929,0.028854217,,12,,11.59530125,2.88542165,
13292,1200,,3362,2004,9/1/1997,10/1/2005,chairman & CEO,Rohde,Bruce,MALE,CAG,CONAGRA BRANDS INC,29.45,IL,,,ConAgra Foods Inc.,Consumer Staples,3,13,1997,2005,0.115953013,0,,12,,156.7723343,0,
13497,445.723,,6304,1999,7/1/1999,1/1/2006,former CEO,Schroeder,Kenneth,MALE,KLAC,KLA CORP,111.375,CA,,,KLA-Tencor Corp.,Information Technology,8,4,1999,2006,1.567723343,,,4.45723,,-69.75308642,,
13497,505.246,,6304,2000,7/1/1999,1/1/2006,former CEO,Schroeder,Kenneth,MALE,KLAC,KLA CORP,33.6875,CA,,,KLA-Tencor Corp.,Information Technology,8,4,1999,2006,-0.697530864,0.133542581,,5.05246,,47.11688312,13.35425814,
13497,554.403,,6304,2001,7/1/1999,1/1/2006,former CEO,Schroeder,Kenneth,MALE,KLAC,KLA CORP,49.56,CA,,,KLA-Tencor Corp.,Information Technology,8,4,1999,2006,0.471168831,0.0972932,,5.54403,,-28.63196126,9.729319975,
13497,492.649,,6304,2002,7/1/1999,1/1/2006,former CEO,Schroeder,Kenneth,MALE,KLAC,KLA CORP,35.37,CA,,,KLA-Tencor Corp.,Information Technology,8,4,1999,2006,-0.286319613,-0.111388286,,4.92649,,65.50749223,-11.13882861,
13497,577.94,,6304,2003,7/1/1999,1/1/2006,former CEO,Schroeder,Kenneth,MALE,KLAC,KLA CORP,58.54,CA,,,KLA-Tencor Corp.,Information Technology,8,4,1999,2006,0.655074922,0.173127318,,5.7794,,-20.43047489,17.31273178,
13497,581.195,,6304,2004,7/1/1999,1/1/2006,former CEO,Schroeder,Kenneth,MALE,KLAC,KLA CORP,46.58,CA,,,KLA-Tencor Corp.,Information Technology,8,4,1999,2006,-0.204304749,0.005632073,,5.81195,,5.903821383,0.563207253,
13497,746.46,,6304,2005,7/1/1999,1/1/2006,former CEO,Schroeder,Kenneth,MALE,KLAC,KLA CORP,49.33,CA,,,KLA-Tencor Corp.,Information Technology,8,4,1999,2006,0.059038214,0.284353788,,7.4646,,0.851408879,28.43537883,
13497,750.09,,6304,2006,7/1/1999,1/1/2006,former CEO,Schroeder,Kenneth,MALE,KLAC,KLA CORP,49.75,CA,30/06/2006,8278.4161,KLA-Tencor Corp.,Information Technology,8,4,1999,2006,0.008514089,0.004862953,,7.5009,,24.97482377,0.486295314,
13517,800,,10247,2003,1/2/2003,6/27/2009,former chairman & CEO,Schnieders,Richard,MALE,SYY,SYSCO CORP,37.23,TX,,,Sysco Corp.,Consumer Staples,3,34,2003,2009,0.249748238,,,8,,2.524845555,,
13517,912.5,,10247,2004,1/2/2003,6/27/2009,former chairman & CEO,Schnieders,Richard,MALE,SYY,SYSCO CORP,38.17,TX,,,Sysco Corp.,Consumer Staples,3,34,2003,2009,0.025248456,0.140625,,9.125,,-18.65339272,14.0625,
13517,981.25,,10247,2005,1/2/2003,6/27/2009,former chairman & CEO,Schnieders,Richard,MALE,SYY,SYSCO CORP,31.05,TX,,,Sysco Corp.,Consumer Staples,3,34,2003,2009,-0.186533927,0.075342466,,9.8125,,18.38969404,7.534246575,
13517,1062.5,,10247,2006,1/2/2003,6/27/2009,former chairman & CEO,Schnieders,Richard,MALE,SYY,SYSCO CORP,36.76,TX,30/06/2006,18913.4618,Sysco Corp.,Consumer Staples,3,34,2003,2009,0.18389694,0.082802548,,10.625,,-15.09793254,8.280254777,
13517,1096.5,13117.462,10247,2007,1/2/2003,6/27/2009,former chairman & CEO,Schnieders,Richard,MALE,SYY,SYSCO CORP,31.21,TX,30/06/2007,20184.6016,Sysco Corp.,Consumer Staples,3,34,2003,2009,-0.150979325,0.032,,10.965,13.117462,-26.49791733,3.2,
13517,1146.5,10936.465,10247,2008,1/2/2003,6/27/2009,former chairman & CEO,Schnieders,Richard,MALE,SYY,SYSCO CORP,22.94,TX,30/06/2008,16539.9198,Sysco Corp.,Consumer Staples,3,34,2003,2009,-0.264979173,0.045599635,-0.166266691,11.465,10.936465,21.79598954,4.55996352,-16.62666909
13517,1116.25,5045.924,10247,2009,1/2/2003,6/27/2009,former chairman & CEO,Schnieders,Richard,MALE,SYY,SYSCO CORP,27.94,TX,30/06/2009,13263.7845,Sysco Corp.,Consumer Staples,3,34,2003,2009,0.217959895,-0.026384649,-0.538614717,11.1625,5.045924,-1.422727273,-2.638464893,-53.86147169
13527,803.282,,1722,1997,4/18/1997,5/1/2006,chairman & CEO,Andreas,G.,MALE,ADM,ARCHER-DANIELS-MIDLAND CO,21.687,IL,,,Archer-Daniels-Midland Co,Consumer Staples,3,13,1997,2006,-0.014227273,,,8.03282,,-21.03564347,,
13527,2128.495,,1722,1998,4/18/1997,5/1/2006,chairman & CEO,Andreas,G.,MALE,ADM,ARCHER-DANIELS-MIDLAND CO,17.125,IL,,,Archer-Daniels-Midland Co,Consumer Staples,3,13,1997,2006,-0.210356435,1.649748158,,21.28495,,-29.19708029,164.9748158,
13527,2437.698,,1722,1999,4/18/1997,5/1/2006,chairman & CEO,Andreas,G.,MALE,ADM,ARCHER-DANIELS-MIDLAND CO,12.125,IL,,,Archer-Daniels-Midland Co,Consumer Staples,3,13,1997,2006,-0.291970803,0.14526837,,24.37698,,23.71134021,14.52683704,
13527,2373.972,,1722,2000,4/18/1997,5/1/2006,chairman & CEO,Andreas,G.,MALE,ADM,ARCHER-DANIELS-MIDLAND CO,15,IL,,,Archer-Daniels-Midland Co,Consumer Staples,3,13,1997,2006,0.237113402,-0.026141876,,23.73972,,-4.333333333,-2.614187648,
13527,2398.48,,1722,2001,4/18/1997,5/1/2006,chairman & CEO,Andreas,G.,MALE,ADM,ARCHER-DANIELS-MIDLAND CO,14.35,IL,,,Archer-Daniels-Midland Co,Consumer Staples,3,13,1997,2006,-0.043333333,0.010323626,,23.9848,,-13.58885017,1.032362639,
13527,2557.833,,1722,2002,4/18/1997,5/1/2006,chairman & CEO,Andreas,G.,MALE,ADM,ARCHER-DANIELS-MIDLAND CO,12.4,IL,,,Archer-Daniels-Midland Co,Consumer Staples,3,13,1997,2006,-0.135888502,0.066439161,,25.57833,,22.74193548,6.643916147,
13527,2795.833,,1722,2003,4/18/1997,5/1/2006,chairman & CEO,Andreas,G.,MALE,ADM,ARCHER-DANIELS-MIDLAND CO,15.22,IL,,,Archer-Daniels-Midland Co,Consumer Staples,3,13,1997,2006,0.227419355,0.093047513,,27.95833,,46.58344284,9.304751327,
13527,2901.667,,1722,2004,4/18/1997,5/1/2006,chairman & CEO,Andreas,G.,MALE,ADM,ARCHER-DANIELS-MIDLAND CO,22.31,IL,,,Archer-Daniels-Midland Co,Consumer Staples,3,13,1997,2006,0.465834428,0.037854192,,29.01667,,10.5333931,3.785419229,
13527,2960.005,,1722,2005,4/18/1997,5/1/2006,chairman & CEO,Andreas,G.,MALE,ADM,ARCHER-DANIELS-MIDLAND CO,24.66,IL,,,Archer-Daniels-Midland Co,Consumer Staples,3,13,1997,2006,0.105333931,0.020104995,,29.60005,,17.72121212,2.010499482,
13531,687.5,,3121,2003,7/1/2003,5/1/2006,chairman & CEO,Johnston,Gerald,MALE,CLX,CLOROX CO/DE,48.56,CA,,,Clorox Co.,Consumer Staples,3,4,2003,2006,0.177212121,,,6.875,,21.35502471,,
13531,900,,3121,2004,7/1/2003,5/1/2006,chairman & CEO,Johnston,Gerald,MALE,CLX,CLOROX CO/DE,58.93,CA,,,Clorox Co.,Consumer Staples,3,4,2003,2006,0.213550247,0.309090909,,9,,-3.461734261,30.90909091,
13531,954.167,,3121,2005,7/1/2003,5/1/2006,chairman & CEO,Johnston,Gerald,MALE,CLX,CLOROX CO/DE,56.89,CA,,,Clorox Co.,Consumer Staples,3,4,2003,2006,-0.034617343,0.060185556,,9.54167,,,6.018555556,
13552,389.589,,6304,1997,4/30/1997,6/30/1998,director,Tompkins,Jon,MALE,KLAC,KLA CORP,38.625,CA,,,KLA-Tencor Corp.,Information Technology,8,4,1997,1998,,,,3.89589,,12.29773463,,
